ec5_uuid,created_at,uploaded_at,created_by,title,2_Species,lat_3_GPS_coordinates,long_3_GPS_coordinates,accuracy_3_GPS_coordinates,UTM_Northing_3_GPS_coordinates,UTM_Easting_3_GPS_coordinates,UTM_Zone_3_GPS_coordinates,4_Taxa,5_Photo,6_Audio,7_Video,8_Latin_binomial,9_Comments,10_Date,11_Circumstance
b9541e08-e7cb-40f4-90ae-830bedc93d84,2020-06-14T14:13:32.450Z,2020-06-17T12:48:19.000Z,robewers01@googlemail.com,"Nephrolepidaceae Nephrolepis sp 14/06/2020",Nephrolepidaceae,-23.459732,-47.862878,26,7402675,207527,23K,Plant,b9541e08-e7cb-40f4-90ae-830bedc93d84_1592143948.jpg,,,"Nephrolepis sp","Sword fern",14/06/2020,Wild
5c48bb30-1f87-4370-bb30-0de0993cd7a5,2020-06-14T14:10:34.197Z,2020-06-17T12:48:17.000Z,robewers01@googlemail.com,"Iridaceae Dietes sp 14/06/2020",Iridaceae,-23.459604,-47.862903,22,7402690,207524,23K,Plant,5c48bb30-1f87-4370-bb30-0de0993cd7a5_1592143765.jpg,,,"Dietes sp","Fortnight lily",14/06/2020,Captive
791d4242-6dfd-4c47-8321-8d6d132b8c27,2020-06-14T14:07:41.403Z,2020-06-17T12:48:15.000Z,robewers01@googlemail.com,"Asparagaceae Yucca sp 14/06/2020",Asparagaceae,-23.459732,-47.862874,24,7402675,207527,23K,Plant,791d4242-6dfd-4c47-8321-8d6d132b8c27_1592143605.jpg,,,"Yucca sp",,14/06/2020,Wild
a1f28c5a-97a4-4372-867e-d4e604ef1ba0,2020-06-14T11:27:57.645Z,2020-06-14T11:31:33.000Z,robewers01@googlemail.com,"Vespidae Tachypompilus ferrugineus 13/06/2020",Vespidae,-23.459695,-47.862924,11,7402679,207522,23K,Invertebrate,a1f28c5a-97a4-4372-867e-d4e604ef1ba0_1592134061.jpg,,,"Tachypompilus ferrugineus","Rusty spider wasp",13/06/2020,Wild
f12bb610-9eed-4663-8d0b-5b57d2255d05,2020-06-13T16:17:37.436Z,2020-06-17T12:48:43.000Z,robewers01@googlemail.com,"Vespidae Synoeca sp 13/06/2020",Vespidae,-23.459696,-47.862844,18,7402680,207530,23K,Invertebrate,f12bb610-9eed-4663-8d0b-5b57d2255d05_1592065049.jpg,,,"Synoeca sp","Warrior wasp",13/06/2020,Wild
af97dbe7-4e9a-48dd-836c-bdc51accc470,2020-06-13T16:16:58.470Z,2020-06-17T12:48:45.000Z,robewers01@googlemail.com,"Vespidae Mischocyttarus drewseni 13/06/2020",Vespidae,-23.459631,-47.862819,7,7402687,207533,23K,Invertebrate,af97dbe7-4e9a-48dd-836c-bdc51accc470_1592065011.jpg,,,"Mischocyttarus drewseni","Long waisted paper wasp",13/06/2020,Wild
42ee3452-961f-4c5a-aae2-8e522d334c06,2020-06-12T16:20:30.255Z,2020-06-14T11:31:25.000Z,robewers01@googlemail.com,"Fabaceae Arachis sp 12/06/2020",Fabaceae,-23.607733,-46.675674,5,7388200,329036,23K,Plant,42ee3452-961f-4c5a-aae2-8e522d334c06_1591978807.jpg,,,"Arachis sp",,12/06/2020,Captive
15a4401d-2ed4-4c72-9af8-aaf668922288,2020-06-12T15:09:29.277Z,2020-06-12T15:09:44.000Z,robewers01@googlemail.com,"Davalliaceae Davallia sp 12/06/2020",Davalliaceae,-23.607734,-46.675637,9,7388200,329039,23K,Plant,15a4401d-2ed4-4c72-9af8-aaf668922288_1591974537.jpg,,,"Davallia sp",,12/06/2020,Captive
6d8fb670-7e1f-4542-bced-bd8b5e0fbafb,2020-06-12T15:07:04.301Z,2020-06-12T15:07:25.000Z,robewers01@googlemail.com,"Crassulaceae 12/06/2020",Crassulaceae,-23.607854,-46.675703,22,7388186,329033,23K,Plant,6d8fb670-7e1f-4542-bced-bd8b5e0fbafb_1591974417.jpg,,,,,12/06/2020,Captive
b3d78c3d-e7f0-4219-bdce-a337dc798b5d,2020-06-12T15:03:59.685Z,2020-06-12T15:07:27.000Z,robewers01@googlemail.com,"Araceae Zamioculcas sp 12/06/2020",Araceae,-23.607858,-46.675699,23,7388186,329033,23K,Plant,b3d78c3d-e7f0-4219-bdce-a337dc798b5d_1591974175.jpg,,,"Zamioculcas sp",,12/06/2020,Captive
c913a14b-a89e-43c5-bbc7-e207ff022e9b,2020-06-11T13:04:36.049Z,2020-06-11T13:04:51.000Z,robewers01@googlemail.com,"Apocynaceae Plumeria sp 11/06/2020",Apocynaceae,-23.60768,-46.675578,6,7388206,329045,23K,Plant,c913a14b-a89e-43c5-bbc7-e207ff022e9b_1591880652.jpg,,,"Plumeria sp",Frangipani,11/06/2020,Captive
ff4c0f4b-d02f-40c5-803b-b87fde7dd34d,2020-06-11T13:00:07.168Z,2020-06-11T13:04:49.000Z,robewers01@googlemail.com,"Crassulaceae Crassula sp 11/06/2020",Crassulaceae,-23.607893,-46.675707,4,7388182,329032,23K,Plant,ff4c0f4b-d02f-40c5-803b-b87fde7dd34d_1591880375.jpg,,,"Crassula sp",Stonecrop,11/06/2020,Captive
18c0ecc9-988c-4043-b35c-6346e1f18b62,2020-06-08T17:36:56.712Z,2020-06-11T13:04:47.000Z,robewers01@googlemail.com,"Southern house wren 08/06/2020","Southern house wren",-23.459643,-47.863289,29,7402685,207484,23K,Bird,,,,,,08/06/2020,Wild
767f129b-5311-4666-93f7-376c42a663dc,2020-06-08T17:31:10.797Z,2020-06-11T13:04:45.000Z,robewers01@googlemail.com,"Buprestidae 08/06/2020",Buprestidae,-23.459924,-47.863112,15,7402654,207503,23K,Invertebrate,767f129b-5311-4666-93f7-376c42a663dc_1591637467.jpg,,,,,08/06/2020,Wild
a17360f4-0c39-4435-896a-68da168fd4bc,2020-06-07T23:05:54.891Z,2020-06-14T11:31:31.000Z,robewers01@googlemail.com,"Geometridae Thyrinteina arnobia 07/06/2020",Geometridae,-23.459719,-47.862862,15,7402677,207528,23K,Invertebrate,a17360f4-0c39-4435-896a-68da168fd4bc_1591571150.jpg,,,"Thyrinteina arnobia",,07/06/2020,Wild
fad10ed6-52d9-4811-9a1d-ba995146ed90,2020-06-07T23:05:13.352Z,2020-06-07T23:06:30.000Z,robewers01@googlemail.com,"Erebidae 07/06/2020",Erebidae,-23.459718,-47.862862,14,7402677,207528,23K,Invertebrate,fad10ed6-52d9-4811-9a1d-ba995146ed90_1591571107.jpg,,,,,07/06/2020,Wild
873dd577-cb43-4d10-9009-fa1120c01859,2020-06-07T21:19:09.980Z,2020-06-07T21:19:22.000Z,robewers01@googlemail.com,"Dusky legged guan 07/06/2020","Dusky legged guan",-23.45972,-47.862862,15,7402677,207528,23K,Bird,,,,,,07/06/2020,Wild
028a58f9-d305-4d80-837e-8e2a8b8eb72e,2020-06-07T19:15:03.431Z,2020-06-07T21:19:20.000Z,robewers01@googlemail.com,"Scaled dove 07/06/2020","Scaled dove",-23.459718,-47.862863,15,7402677,207528,23K,Bird,,,,,,07/06/2020,Wild
a3652ef7-e794-4eff-b0f7-8c1629b9e0f8,2020-06-07T19:14:50.162Z,2020-06-07T21:19:18.000Z,robewers01@googlemail.com,"Eared dove 07/06/2020","Eared dove",-23.459718,-47.862863,15,7402677,207528,23K,Bird,,,,,,07/06/2020,Wild
b5cd5c06-f088-4652-806a-ddb666e97ab7,2020-06-07T15:40:55.599Z,2020-06-07T16:25:29.000Z,robewers01@googlemail.com,"Crassulaceae Kalanchoe sp 07/06/2020",Crassulaceae,-23.459624,-47.862716,6,7402688,207543,23K,Plant,b5cd5c06-f088-4652-806a-ddb666e97ab7_1591544430.jpg,,,"Kalanchoe sp",,07/06/2020,Captive
1bc5afb4-f9ef-496f-97ec-6303bd46638b,2020-06-07T15:38:58.633Z,2020-06-07T16:25:27.000Z,robewers01@googlemail.com,"Southern crested caracara 07/06/2020","Southern crested caracara",-23.459579,-47.862795,33,7402693,207535,23K,Bird,,,,,,07/06/2020,Wild
38ff7dc9-a63c-4af6-bd5a-c590211bc293,2020-06-07T15:37:20.057Z,2020-06-07T16:25:25.000Z,robewers01@googlemail.com,"Asteraceae Cosmos sulphureus 07/06/2020",Asteraceae,-23.45929,-47.862342,40,7402726,207581,23K,Plant,38ff7dc9-a63c-4af6-bd5a-c590211bc293_1591544221.jpg,,,"Cosmos sulphureus","Yellow cosmos",07/06/2020,Captive
7a157d81-3ed2-4b76-be31-0fe9e0a90b1c,2020-06-07T15:35:26.245Z,2020-06-07T16:25:23.000Z,robewers01@googlemail.com,"Malvaceae Pachira sp 07/06/2020",Malvaceae,-23.459469,-47.862308,42,7402706,207584,23K,Plant,7a157d81-3ed2-4b76-be31-0fe9e0a90b1c_1591544111.jpg,,,"Pachira sp",,07/06/2020,Captive
b623d9e6-e2e9-4e44-8623-454188927776,2020-06-07T15:33:19.609Z,2020-06-07T16:25:21.000Z,robewers01@googlemail.com,"Araucariaceae Araucaria angustifolia 07/06/2020",Araucariaceae,-23.459725,-47.862879,889,7402676,207527,23K,Plant,b623d9e6-e2e9-4e44-8623-454188927776_1591543958.jpg,,,"Araucaria angustifolia","Paraná araucaria",07/06/2020,Wild
ca1e4d71-a96b-431a-bbfa-33d4f8b4f877,2020-06-07T15:27:28.389Z,2020-06-07T16:25:19.000Z,robewers01@googlemail.com,"Moreaceae 07/06/2020",Moreaceae,-23.458894,-47.862381,4,7402769,207576,23K,Plant,ca1e4d71-a96b-431a-bbfa-33d4f8b4f877_1591543644.jpg,,,,,07/06/2020,Captive
ac69190f-8d9b-4470-9933-920cc8f81496,2020-06-07T15:25:16.743Z,2020-06-07T16:25:17.000Z,robewers01@googlemail.com,"Apocynaceae Asclepias curassavica 07/06/2020",Apocynaceae,-23.458971,-47.862343,1137,7402761,207580,23K,Plant,ac69190f-8d9b-4470-9933-920cc8f81496_1591543472.jpg,,,"Asclepias curassavica","Tropical milkweed",07/06/2020,Wild
d4d35dfa-03ea-4c3f-b7d8-9986ab73c4fb,2020-06-07T15:21:43.462Z,2020-06-07T16:25:15.000Z,robewers01@googlemail.com,"Myrtaceae Psidium guajava 07/06/2020",Myrtaceae,-23.45899,-47.862273,10,7402759,207587,23K,Plant,d4d35dfa-03ea-4c3f-b7d8-9986ab73c4fb_1591543274.jpg,,,"Psidium guajava","Common guava",07/06/2020,Captive
0d3601ff-c3f1-4e72-933a-c3a17153245c,2020-06-07T15:20:05.623Z,2020-06-07T16:25:13.000Z,robewers01@googlemail.com,"Blue and white swallow 07/06/2020","Blue and white swallow",-23.459046,-47.862301,4,7402753,207584,23K,Bird,,,,,,07/06/2020,Wild
bed02629-e745-4ee6-bbfe-e755034e0105,2020-06-07T15:19:37.158Z,2020-06-07T16:25:11.000Z,robewers01@googlemail.com,"Black vulture 07/06/2020","Black vulture",-23.45901,-47.862268,10,7402757,207587,23K,Bird,,,,,,07/06/2020,Wild
66a5473c-717e-46df-89a3-3ff8435d627d,2020-06-07T15:18:30.502Z,2020-06-07T16:25:09.000Z,robewers01@googlemail.com,"Polypodiaceae Phlebodium sp 07/06/2020",Polypodiaceae,-23.458963,-47.862403,1311,7402762,207574,23K,Plant,66a5473c-717e-46df-89a3-3ff8435d627d_1591543067.jpg,,,"Phlebodium sp",,07/06/2020,Wild
23360b3c-e762-4441-9cba-c20aa9df89b1,2020-06-07T15:14:26.075Z,2020-06-07T16:25:07.000Z,robewers01@googlemail.com,"Bignoniaceae Handroanthus impetiginosus 07/06/2020",Bignoniaceae,-23.458964,-47.862169,13,7402762,207597,23K,Plant,23360b3c-e762-4441-9cba-c20aa9df89b1_1591542838.jpg,,,"Handroanthus impetiginosus","Pink ipe",07/06/2020,Captive
e247a1d8-ace5-491d-875f-25ae23c86f94,2020-06-07T15:07:12.758Z,2020-06-07T16:25:05.000Z,robewers01@googlemail.com,"Yellow headed caracara 07/06/2020","Yellow headed caracara",-23.458902,-47.862201,18,7402769,207594,23K,Bird,,,,,,07/06/2020,Wild
11847bba-780f-4cb3-834c-e2f30518f59c,2020-06-07T15:06:21.355Z,2020-06-07T16:25:03.000Z,robewers01@googlemail.com,"Zingerabaceae Canna sp 07/06/2020",Zingerabaceae,-23.458894,-47.862196,23,7402770,207595,23K,Plant,11847bba-780f-4cb3-834c-e2f30518f59c_1591542369.jpg,,,"Canna sp",,07/06/2020,Captive
5fd2bd26-bea7-4e7f-9b5f-e98e71f085a0,2020-06-07T15:03:11.412Z,2020-06-07T16:25:00.000Z,robewers01@googlemail.com,"Pieridae Phoebis sp 07/06/2020",Pieridae,-23.459023,-47.862246,10,7402755,207590,23K,Invertebrate,,,,"Phoebis sp",,07/06/2020,Wild
668873ee-3691-4bd6-abb9-555af5174e68,2020-06-07T15:00:09.569Z,2020-06-07T16:24:58.000Z,robewers01@googlemail.com,"Anacardiaceae Mangifera indica 07/06/2020",Anacardiaceae,-23.459188,-47.862273,10,7402737,207587,23K,Plant,668873ee-3691-4bd6-abb9-555af5174e68_1591541984.jpg,,,"Mangifera indica","Indian mango",07/06/2020,Captive
3776e36d-88d2-42dc-bcb6-d3f42523eb5e,2020-06-07T14:58:37.985Z,2020-06-07T16:24:56.000Z,robewers01@googlemail.com,"Nymphalidae Heliconius erato 07/06/2020",Nymphalidae,-23.459195,-47.86217,24,7402736,207598,23K,Invertebrate,3776e36d-88d2-42dc-bcb6-d3f42523eb5e_1591541897.jpg,,,"Heliconius erato","Red postman",07/06/2020,Wild
91903da8-24e5-4437-9374-c0166baef224,2020-06-06T12:39:47.188Z,2020-06-06T12:39:55.000Z,robewers01@googlemail.com,"Cururu toad Rhinella diptycha 06/06/2020","Cururu toad",-23.459718,-47.862864,23,7402677,207528,23K,"Reptile or amphibian",91903da8-24e5-4437-9374-c0166baef224_1591447166.jpg,,,"Rhinella diptycha",,06/06/2020,Wild
fda0770c-783d-4a3b-8b03-8947fe538e5e,2020-06-05T13:10:46.400Z,2020-06-05T15:10:27.000Z,robewers01@googlemail.com,"Anacardiaceae Mangifera indica 05/06/2020",Anacardiaceae,-23.459446,-47.862479,8,7402708,207567,23K,Plant,fda0770c-783d-4a3b-8b03-8947fe538e5e_1591362613.jpg,,,"Mangifera indica","Indian mango",05/06/2020,Captive
094b098b-798c-4236-8e33-04cd8f0e2bd4,2020-06-03T18:14:29.041Z,2020-06-05T15:10:29.000Z,robewers01@googlemail.com,"Nymphalidae Hamadryas februa 03/06/2020",Nymphalidae,-23.459786,-47.863333,28,7402669,207480,23K,Invertebrate,094b098b-798c-4236-8e33-04cd8f0e2bd4_1591208066.jpg,,,"Hamadryas februa","Gray cracker",03/06/2020,Wild
7e96840f-2571-4905-bd84-07feb759b9b7,2020-06-01T19:07:13.761Z,2020-06-01T19:07:47.000Z,robewers01@googlemail.com,"Black vulture 01/06/2020","Black vulture",-23.459692,-47.862886,6,7402680,207526,23K,Bird,,,,,,01/06/2020,Wild
5c3f05a4-46ac-4df7-998b-e46110b74a7f,2020-06-01T19:07:01.219Z,2020-06-01T19:07:45.000Z,robewers01@googlemail.com,"Blue and white swallow 01/06/2020","Blue and white swallow",-23.459698,-47.862884,6,7402679,207526,23K,Bird,,,,,,01/06/2020,Wild
8cf4cbbf-81d5-4f5f-aa11-e8b7316c8c9a,2020-06-01T19:06:47.502Z,2020-06-01T19:07:43.000Z,robewers01@googlemail.com,"Guira cuckoo 01/06/2020","Guira cuckoo",-23.459696,-47.862914,5,7402679,207523,23K,Bird,,,,,,01/06/2020,Wild
4e14c3fc-ae6f-4e29-b4be-ed9bf838ec57,2020-06-01T19:05:25.802Z,2020-06-01T19:07:41.000Z,robewers01@googlemail.com,"Nymphalidae Tegosa claudina 01/06/2020",Nymphalidae,-23.459662,-47.862894,6,7402683,207525,23K,Invertebrate,,,,"Tegosa claudina","Claudina crescent",01/06/2020,Wild
bb8a6e91-c4ba-4ca2-978a-93d209d90a0a,2020-06-01T14:02:59.093Z,2020-06-01T19:07:33.000Z,robewers01@googlemail.com,"Nyctiganaceae Bougainvillea sp 01/06/2020",Nyctiganaceae,-23.45904,-47.862001,4,7402754,207615,23K,Plant,bb8a6e91-c4ba-4ca2-978a-93d209d90a0a_1591020166.jpg,,,"Bougainvillea sp",,01/06/2020,Captive
3ddcee64-d5ed-4df3-bc6a-b79c4fdbd977,2020-06-01T14:02:13.031Z,2020-06-01T19:07:35.000Z,robewers01@googlemail.com,"Ruddy ground dove 01/06/2020","Ruddy ground dove",-23.459049,-47.862023,6,7402753,207613,23K,Bird,,,,,,01/06/2020,Wild
fc3cb594-550d-448b-bcba-5047121a4069,2020-06-01T13:55:54.461Z,2020-06-01T19:07:31.000Z,robewers01@googlemail.com,"Apocynaceae Frangipani sp 01/06/2020",Apocynaceae,-23.458885,-47.862301,8,7402771,207584,23K,Plant,fc3cb594-550d-448b-bcba-5047121a4069_1591019722.jpg,,,"Frangipani sp",,01/06/2020,Captive
47981ff3-c4f7-4914-8d1e-7cd218ebe42b,2020-06-01T13:46:46.928Z,2020-06-01T19:07:29.000Z,robewers01@googlemail.com,"Rutaceae 01/06/2020",Rutaceae,-23.458977,-47.862166,18,7402761,207598,23K,Plant,47981ff3-c4f7-4914-8d1e-7cd218ebe42b_1591019197.jpg,,,,Mandarin,01/06/2020,Captive
52a45b96-1dee-47d6-adbd-fd5228b9e4fb,2020-06-01T13:45:02.325Z,2020-06-01T19:07:27.000Z,robewers01@googlemail.com,"Musaceae Musa sp 01/06/2020",Musaceae,-23.45907,-47.862331,5,7402750,207581,23K,Plant,52a45b96-1dee-47d6-adbd-fd5228b9e4fb_1591019085.jpg,,,"Musa sp",Banana,01/06/2020,Captive
6975c1c6-b119-426f-a934-677a15ee2e28,2020-06-01T13:43:01.282Z,2020-06-01T19:07:37.000Z,robewers01@googlemail.com,"Asphodelaceae Aloe sp 01/06/2020",Asphodelaceae,-23.458959,-47.862182,4,7402763,207596,23K,Plant,6975c1c6-b119-426f-a934-677a15ee2e28_1591018979.jpg,,,"Aloe sp",,01/06/2020,Wild
82fc2590-c943-4c9a-9dd0-7810b98676fa,2020-06-01T13:38:41.701Z,2020-06-01T19:07:39.000Z,robewers01@googlemail.com,"Hesperiidae Lycas argentea 01/06/2020",Hesperiidae,-23.459198,-47.862283,96,7402736,207586,23K,Invertebrate,82fc2590-c943-4c9a-9dd0-7810b98676fa_1591018719.jpg,,,"Lycas argentea","Fantastic ruby eye",01/06/2020,Wild
245fcda8-61ab-4546-aa29-84403c41aeea,2020-06-01T13:25:46.142Z,2020-06-01T19:07:25.000Z,robewers01@googlemail.com,"Formicidae Atta sp 01/06/2020",Formicidae,-23.459848,-47.863019,4,7402662,207513,23K,Invertebrate,,,,"Atta sp","Leaf cutter ant",01/06/2020,Wild
ac9b5a40-1f5c-4810-bed9-3a72f08a3c97,2020-06-01T13:24:57.835Z,2020-06-01T19:07:22.000Z,robewers01@googlemail.com,"Cyperaceae 01/06/2020",Cyperaceae,-23.459845,-47.862977,6,7402663,207517,23K,Plant,,,,,,01/06/2020,Wild
4fa3b078-f48f-4656-8bef-dd06690ed103,2020-06-01T12:02:07.795Z,2020-06-01T12:02:11.000Z,robewers01@googlemail.com,"Pterophoridae 31/05/2020",Pterophoridae,-23.459717,-47.862863,19,7402677,207528,23K,Invertebrate,4fa3b078-f48f-4656-8bef-dd06690ed103_1591012894.jpg,,,,"Plume moth",31/05/2020,Wild
d8350efd-307b-4abb-bfd5-9ec0ea906221,2020-06-01T11:44:41.490Z,2020-06-01T11:45:36.000Z,robewers01@googlemail.com,"Bromeliaceae Tillandsia sp 01/06/2020",Bromeliaceae,-23.459634,-47.862931,4,7402686,207521,23K,Plant,d8350efd-307b-4abb-bfd5-9ec0ea906221_1591011863.jpg,,,"Tillandsia sp",Airplant,01/06/2020,Wild
b1d0e3d9-ffd9-46e7-8503-5b21627c952f,2020-06-01T11:43:28.542Z,2020-06-01T11:45:34.000Z,robewers01@googlemail.com,"Sayaca tanager 01/06/2020","Sayaca tanager",-23.459676,-47.862915,6,7402682,207523,23K,Bird,,,,,,01/06/2020,Wild
bf9bdc44-9084-4e42-8ed9-b30b7bfc1dcf,2020-06-01T11:38:14.838Z,2020-06-01T11:45:30.000Z,robewers01@googlemail.com,"Ruby crowned tanager 01/06/2020","Ruby crowned tanager",-23.459715,-47.86285,7,7402677,207530,23K,Bird,,,,,,01/06/2020,Wild
d14241d3-16c1-40c5-88bf-692c3eb908c8,2020-05-31T18:54:31.666Z,2020-06-01T11:45:32.000Z,robewers01@googlemail.com,"Asteraceae 31/05/2020",Asteraceae,-23.459673,-47.863217,6,7402681,207492,23K,Plant,d14241d3-16c1-40c5-88bf-692c3eb908c8_1590951269.jpg,,,,,31/05/2020,Wild
68b663f3-9c79-4394-a007-c92a191b5bdd,2020-05-31T18:24:51.593Z,2020-06-01T11:45:20.000Z,robewers01@googlemail.com,"Melastomataceae 31/05/2020",Melastomataceae,-23.458335,-47.864238,24,7402828,207385,23K,Plant,68b663f3-9c79-4394-a007-c92a191b5bdd_1590949489.jpg,,,,,31/05/2020,Wild
a3a8e3bb-083d-4973-ad2f-3401f79ff0dc,2020-05-31T18:16:17.899Z,2020-06-01T11:45:22.000Z,robewers01@googlemail.com,"Piperaceae 31/05/2020",Piperaceae,-23.458631,-47.864323,16,7402795,207377,23K,Plant,a3a8e3bb-083d-4973-ad2f-3401f79ff0dc_1590948975.jpg,,,,,31/05/2020,Wild
a78ff785-4ab0-4737-a680-904b710e8e4c,2020-05-31T18:15:46.869Z,2020-06-01T11:45:18.000Z,robewers01@googlemail.com,"Rubiaceae 31/05/2020",Rubiaceae,-23.458169,-47.863843,22,7402847,207425,23K,Plant,a78ff785-4ab0-4737-a680-904b710e8e4c_1590948945.jpg,,,,,31/05/2020,Wild
0d3a3375-09dc-437a-80fa-4d0cb363d0fe,2020-05-31T18:15:15.108Z,2020-06-01T11:45:26.000Z,robewers01@googlemail.com,"Poaceae 31/05/2020",Poaceae,-23.45818,-47.863784,18,7402846,207431,23K,Plant,,,,,Bamboo,31/05/2020,Wild
66e35c4c-49bb-4c28-a193-d893521da889,2020-05-31T18:01:11.537Z,2020-06-01T11:45:16.000Z,robewers01@googlemail.com,"Red legged seriema 31/05/2020","Red legged seriema",-23.45788,-47.862727,18,7402881,207538,23K,Bird,,,,,,31/05/2020,Wild
58fd0165-6248-4b6d-ac37-2acdfaba1413,2020-05-31T17:59:33.541Z,2020-06-01T11:45:13.000Z,robewers01@googlemail.com,"Formicidae Atta sp 31/05/2020",Formicidae,-23.458015,-47.862635,6,7402866,207548,23K,Invertebrate,58fd0165-6248-4b6d-ac37-2acdfaba1413_1590947954.jpg,,,"Atta sp","Leaf cutter ant",31/05/2020,Wild
5ceaa409-2524-46ac-841e-7d2ae6873fc3,2020-05-31T17:57:45.238Z,2020-06-01T11:45:24.000Z,robewers01@googlemail.com,"Marantaceae 31/05/2020",Marantaceae,-23.491264,-47.907446,4600,7399090,203042,23K,Plant,5ceaa409-2524-46ac-841e-7d2ae6873fc3_1590947862.jpg,,,,Arrowroot,31/05/2020,Wild
312b22df-cc69-4e02-99e8-53e5e72ee216,2020-05-31T17:24:52.672Z,2020-05-31T17:24:57.000Z,robewers01@googlemail.com,"Nymphalidae 31/05/2020",Nymphalidae,-23.459743,-47.863013,12,7402674,207513,23K,Invertebrate,312b22df-cc69-4e02-99e8-53e5e72ee216_1590945867.jpg,,,,"Owl butterfly",31/05/2020,Wild
84ae09fd-a3f4-4a48-8576-7b3072529b40,2020-05-31T17:20:22.732Z,2020-05-31T17:21:19.000Z,robewers01@googlemail.com,"Pieridae Phoebis sp 31/05/2020",Pieridae,-23.459734,-47.86302,11,7402675,207512,23K,Invertebrate,,,,"Phoebis sp",,31/05/2020,Wild
4ec523ce-a5ec-4300-9c97-95f9f3edf162,2020-05-31T17:19:18.193Z,2020-05-31T17:21:09.000Z,robewers01@googlemail.com,"Pieridae 31/05/2020",Pieridae,-23.459688,-47.862971,9,7402680,207517,23K,Invertebrate,,,,,,31/05/2020,Wild
58ab126a-78bd-4c53-be17-818e820d6393,2020-05-31T17:18:11.512Z,2020-05-31T17:20:59.000Z,robewers01@googlemail.com,"Campo flicker 31/05/2020","Campo flicker",-23.459685,-47.862951,10,7402681,207519,23K,Bird,,,,,,31/05/2020,Wild
aa47ca03-985e-49c2-a13a-45974b0f086d,2020-05-31T17:15:37.841Z,2020-05-31T17:20:50.000Z,robewers01@googlemail.com,"Squirrel cuckoo 31/05/2020","Squirrel cuckoo",-23.459735,-47.862936,12,7402675,207521,23K,Bird,,,,,,31/05/2020,Wild
1f52293f-4fc9-4ee6-8748-454dd5b8f6f8,2020-05-31T17:10:29.832Z,2020-05-31T17:20:48.000Z,robewers01@googlemail.com,"Nymphalidae Tegosa claudina 31/05/2020",Nymphalidae,-23.45972,-47.862862,15,7402677,207528,23K,Invertebrate,,,,"Tegosa claudina","Claudina crescent",31/05/2020,Wild
1d9e49b8-1666-4cf2-9129-d3e5743a1c0b,2020-05-31T15:44:28.384Z,2020-05-31T15:45:51.000Z,robewers01@googlemail.com,"Orchidaceae 31/05/2020",Orchidaceae,-23.459691,-47.862774,10,7402680,207537,23K,Plant,1d9e49b8-1666-4cf2-9129-d3e5743a1c0b_1590939862.jpg,,,,,31/05/2020,Captive
b5a71e91-d7c3-411b-b756-6c6305754efb,2020-05-31T15:42:37.973Z,2020-05-31T15:45:49.000Z,robewers01@googlemail.com,"Nyctiganaceae Bougainvillea sp 31/05/2020",Nyctiganaceae,-23.459689,-47.86281,6,7402680,207534,23K,Plant,,,,"Bougainvillea sp",,31/05/2020,Captive
447272d9-877b-4211-9a34-b047ac45dab9,2020-05-31T15:39:42.875Z,2020-05-31T15:45:46.000Z,robewers01@googlemail.com,"Apidae Tetragonisca sp 31/05/2020",Apidae,-23.459649,-47.862884,7,7402685,207526,23K,Invertebrate,447272d9-877b-4211-9a34-b047ac45dab9_1590939543.jpg,,,"Tetragonisca sp","Stingless bee",31/05/2020,Wild
228b252d-fff5-4827-a996-9f118eceba0f,2020-05-31T14:23:35.821Z,2020-06-01T11:45:28.000Z,robewers01@googlemail.com,"Araceae Philodendron hederaceum 31/05/2020",Araceae,-23.459655,-47.86295,13,7402684,207519,23K,Plant,228b252d-fff5-4827-a996-9f118eceba0f_1590934986.jpg,,,"Philodendron hederaceum",,31/05/2020,Captive
0a875dc6-fb84-46a8-8458-3584bff1d0cc,2020-05-31T14:22:23.732Z,2020-05-31T15:45:42.000Z,robewers01@googlemail.com,"Blue and white swallow 31/05/2020","Blue and white swallow",-23.459689,-47.86293,4,7402680,207521,23K,Bird,,,,,,31/05/2020,Wild
d4675de5-f656-44c1-90be-430bb095bc1b,2020-05-31T14:22:06.972Z,2020-05-31T15:45:40.000Z,robewers01@googlemail.com,"Cattle egret 31/05/2020","Cattle egret",-23.459681,-47.862922,5,7402681,207522,23K,Bird,,,,,,31/05/2020,Wild
21c8e885-dfad-4e43-9bd4-fac48321c823,2020-05-31T14:21:53.335Z,2020-05-31T15:45:38.000Z,robewers01@googlemail.com,"Black vulture 31/05/2020","Black vulture",-23.459705,-47.862927,11,7402678,207522,23K,Bird,,,,,,31/05/2020,Wild
3f310ba5-a56a-4c71-83d8-9ac84d6a7a0b,2020-05-31T14:17:53.651Z,2020-05-31T15:45:36.000Z,robewers01@googlemail.com,"Fabaceae Mimosa sp 31/05/2020",Fabaceae,-23.459714,-47.862977,15,7402677,207517,23K,Plant,3f310ba5-a56a-4c71-83d8-9ac84d6a7a0b_1590934659.jpg,,,"Mimosa sp",,31/05/2020,Captive
